local_key,estado,região,uf,cod_uf,cod_municipio,município,população
PI824PAV,Piauí,Região Nordeste,PI,22,7850,Pavussu,3623
PI825PED,Piauí,Região Nordeste,PI,22,7900,Pedro II,38127
PI826PED,Piauí,Região Nordeste,PI,22,7934,Pedro Laurentino,2495
PI827NOV,Piauí,Região Nordeste,PI,22,7959,Nova Santa Rita,4302
PI828PIC,Piauí,Região Nordeste,PI,22,8007,Picos,76928
PI829PIM,Piauí,Região Nordeste,PI,22,8106,Pimenteiras,11935
PI830PIO,Piauí,Região Nordeste,PI,22,8205,Pio IX,18125
PI831PIR,Piauí,Região Nordeste,PI,22,8304,Piracuruca,28312
PI832PIR,Piauí,Região Nordeste,PI,22,8403,Piripiri,62733
PI833POR,Piauí,Região Nordeste,PI,22,8502,Porto,12358
PI834POR,Piauí,Região Nordeste,PI,22,8551,Porto Alegre do Piauí,2664
PI835PRA,Piauí,Região Nordeste,PI,22,8601,Prata do Piauí,3103
PI836QUE,Piauí,Região Nordeste,PI,22,8650,Queimada Nova,8842
PI837RED,Piauí,Região Nordeste,PI,22,8700,Redenção do Gurguéia,8634
PI838REG,Piauí,Região Nordeste,PI,22,8809,Regeneração,17698
PI839RIA,Piauí,Região Nordeste,PI,22,8858,Riacho Frio,4246
PI840RIB,Piauí,Região Nordeste,PI,22,8874,Ribeira do Piauí,4403
PI841RIB,Piauí,Região Nordeste,PI,22,8908,Ribeiro Gonçalves,7214
PI842RIO,Piauí,Região Nordeste,PI,22,9005,Rio Grande do Piauí,6331
PI843SAN,Piauí,Região Nordeste,PI,22,9104,Santa Cruz do Piauí,6140
PI844SAN,Piauí,Região Nordeste,PI,22,9153,Santa Cruz dos Milagres,3952
PI845SAN,Piauí,Região Nordeste,PI,22,9203,Santa Filomena,6156
PI846SAN,Piauí,Região Nordeste,PI,22,9302,Santa Luz,5761
PI847SAN,Piauí,Região Nordeste,PI,22,9351,Santana do Piauí,4559
PI848SAN,Piauí,Região Nordeste,PI,22,9377,Santa Rosa do Piauí,5175
PI849SAN,Piauí,Região Nordeste,PI,22,9401,Santo Antônio de Lisboa,6305
PI850SAN,Piauí,Região Nordeste,PI,22,9450,Santo Antônio dos Milagres,2125
PI851SAN,Piauí,Região Nordeste,PI,22,9500,Santo Inácio do Piauí,3731
PI852SÃO,Piauí,Região Nordeste,PI,22,9559,São Braz do Piauí,4377
PI853SÃO,Piauí,Região Nordeste,PI,22,9609,São Félix do Piauí,2901
PI854SÃO,Piauí,Região Nordeste,PI,22,9658,São Francisco de Assis do Piauí,5657
PI855SÃO,Piauí,Região Nordeste,PI,22,9708,São Francisco do Piauí,6324
PI856SÃO,Piauí,Região Nordeste,PI,22,9757,São Gonçalo do Gurguéia,2988
PI857SÃO,Piauí,Região Nordeste,PI,22,9807,São Gonçalo do Piauí,4931
PI858SÃO,Piauí,Região Nordeste,PI,22,9856,São João da Canabrava,4534
PI859SÃO,Piauí,Região Nordeste,PI,22,9872,São João da Fronteira,5938
PI860SÃO,Piauí,Região Nordeste,PI,22,9906,São João da Serra,6050
PI861SÃO,Piauí,Região Nordeste,PI,22,9955,São João da Varjota,4762
PI862SÃO,Piauí,Região Nordeste,PI,22,9971,São João do Arraial,7847
PI863SÃO,Piauí,Região Nordeste,PI,22,10003,São João do Piauí,20258
PI864SÃO,Piauí,Região Nordeste,PI,22,10052,São José do Divino,5260
PI865SÃO,Piauí,Região Nordeste,PI,22,10102,São José do Peixe,3689
PI866SÃO,Piauí,Região Nordeste,PI,22,10201,São José do Piauí,6602
PI867SÃO,Piauí,Região Nordeste,PI,22,10300,São Julião,6261
PI868SÃO,Piauí,Região Nordeste,PI,22,10359,São Lourenço do Piauí,4501
PI869SÃO,Piauí,Região Nordeste,PI,22,10375,São Luis do Piauí,2602
PI870SÃO,Piauí,Região Nordeste,PI,22,10383,São Miguel da Baixa Grande,2413
PI871SÃO,Piauí,Região Nordeste,PI,22,10391,São Miguel do Fidalgo,2991
PI872SÃO,Piauí,Região Nordeste,PI,22,10409,São Miguel do Tapuio,17395
PI873SÃO,Piauí,Região Nordeste,PI,22,10508,São Pedro do Piauí,14056
PI874SÃO,Piauí,Região Nordeste,PI,22,10607,São Raimundo Nonato,34109
PI875SEB,Piauí,Região Nordeste,PI,22,10623,Sebastião Barros,3421
PI876SEB,Piauí,Região Nordeste,PI,22,10631,Sebastião Leal,4224
PI877SIG,Piauí,Região Nordeste,PI,22,10656,Sigefredo Pacheco,9880
PI878SIM,Piauí,Região Nordeste,PI,22,10706,Simões,14398
PI879SIM,Piauí,Região Nordeste,PI,22,10805,Simplício Mendes,12488
PI880SOC,Piauí,Região Nordeste,PI,22,10904,Socorro do Piauí,4500
PI881SUS,Piauí,Região Nordeste,PI,22,10938,Sussuapara,6612
PI882TAM,Piauí,Região Nordeste,PI,22,10953,Tamboril do Piauí,2870
PI883TAN,Piauí,Região Nordeste,PI,22,10979,Tanque do Piauí,2719
PI884TER,Piauí,Região Nordeste,PI,22,11001,Teresina,850198
PI885UNI,Piauí,Região Nordeste,PI,22,11100,União,43761
PI886URU,Piauí,Região Nordeste,PI,22,11209,Uruçuí,21188
PI887VAL,Piauí,Região Nordeste,PI,22,11308,Valença do Piauí,20588
PI888VÁR,Piauí,Região Nordeste,PI,22,11357,Várzea Branca,4873
PI889VÁR,Piauí,Região Nordeste,PI,22,11407,Várzea Grande,4325
PI890VER,Piauí,Região Nordeste,PI,22,11506,Vera Mendes,3029
PI891VIL,Piauí,Região Nordeste,PI,22,11605,Vila Nova do Piauí,2931
PI892WAL,Piauí,Região Nordeste,PI,22,11704,Wall Ferraz,4390
PR3914ABA,Paraná,Região Sul,PR,41,103,Abatiá,7768
PR3915ADR,Paraná,Região Sul,PR,41,202,Adrianópolis,6254
PR3916AGU,Paraná,Região Sul,PR,41,301,Agudos do Sul,9161
PR3917ALM,Paraná,Região Sul,PR,41,400,Almirante Tamandaré,115364
PR3918ALT,Paraná,Região Sul,PR,41,459,Altamira do Paraná,2948
PR3919ALT,Paraná,Região Sul,PR,41,509,Altônia,21988
PR3920ALT,Paraná,Região Sul,PR,41,608,Alto Paraná,14693
PR3921ALT,Paraná,Região Sul,PR,41,707,Alto Piquiri,10222
PR3922ALV,Paraná,Região Sul,PR,41,806,Alvorada do Sul,11237
PR3923AMA,Paraná,Região Sul,PR,41,905,Amaporã,6084
PR3924AMP,Paraná,Região Sul,PR,41,1002,Ampére,18886
PR3925ANA,Paraná,Região Sul,PR,41,1051,Anahy,2901
PR3926AND,Paraná,Região Sul,PR,41,1101,Andirá,20769
PR3927ÂNG,Paraná,Região Sul,PR,41,1150,Ângulo,2974
PR3928ANT,Paraná,Região Sul,PR,41,1200,Antonina,19420
PR3929ANT,Paraná,Região Sul,PR,41,1309,Antônio Olinto,7587
PR3930APU,Paraná,Região Sul,PR,41,1408,Apucarana,132691
PR3931ARA,Paraná,Região Sul,PR,41,1507,Arapongas,118477
PR3932ARA,Paraná,Região Sul,PR,41,1606,Arapoti,27906
PR3933ARA,Paraná,Região Sul,PR,41,1655,Arapuã,3343
PR3934ARA,Paraná,Região Sul,PR,41,1705,Araruna,14098
PR3935ARA,Paraná,Região Sul,PR,41,1804,Araucária,137452
PR3936ARI,Paraná,Região Sul,PR,41,1853,Ariranha do Ivaí,2301
PR3937ASS,Paraná,Região Sul,PR,41,1903,Assaí,15999
PR3938ASS,Paraná,Região Sul,PR,41,2000,Assis Chateaubriand,34064
PR3939AST,Paraná,Região Sul,PR,41,2109,Astorga,26196
PR3940ATA,Paraná,Região Sul,PR,41,2208,Atalaia,3999
PR3941BAL,Paraná,Região Sul,PR,41,2307,Balsa Nova,12602
PR3942BAN,Paraná,Região Sul,PR,41,2406,Bandeirantes,32486
PR3943BAR,Paraná,Região Sul,PR,41,2505,Barbosa Ferraz,12300
PR3944BAR,Paraná,Região Sul,PR,41,2604,Barracão,10314
PR3945BAR,Paraná,Região Sul,PR,41,2703,Barra do Jacaré,2828
PR3946BEL,Paraná,Região Sul,PR,41,2752,Bela Vista da Caroba,3774
PR3947BEL,Paraná,Região Sul,PR,41,2802,Bela Vista do Paraíso,15656
PR3948BIT,Paraná,Região Sul,PR,41,2901,Bituruna,16627
PR3949BOA,Paraná,Região Sul,PR,41,3008,Boa Esperança,4392
PR3950BOA,Paraná,Região Sul,PR,41,3024,Boa Esperança do Iguaçu,2671
PR3951BOA,Paraná,Região Sul,PR,41,3040,Boa Ventura de São Roque,6665
PR3952BOA,Paraná,Região Sul,PR,41,3057,Boa Vista da Aparecida,7911
PR3953BOC,Paraná,Região Sul,PR,41,3107,Bocaiúva do Sul,12477
PR3954BOM,Paraná,Região Sul,PR,41,3156,Bom Jesus do Sul,3733
PR3955BOM,Paraná,Região Sul,PR,41,3206,Bom Sucesso,7019
PR3956BOM,Paraná,Região Sul,PR,41,3222,Bom Sucesso do Sul,3358
PR3957BOR,Paraná,Região Sul,PR,41,3305,Borrazópolis,7280
PR3958BRA,Paraná,Região Sul,PR,41,3354,Braganey,5687
PR3959BRA,Paraná,Região Sul,PR,41,3370,Brasilândia do Sul,2943
PR3960CAF,Paraná,Região Sul,PR,41,3404,Cafeara,2911
PR3961CAF,Paraná,Região Sul,PR,41,3453,Cafelândia,17175
PR3962CAF,Paraná,Região Sul,PR,41,3479,Cafezal do Sul,4245
